timestamp,T_outdoor_C,RH_outdoor_pct,solar_irradiance_W_m2,T_sky_C
2024-09-26 01:00:00,16.07,64.9,0.0,13.07
2024-09-26 02:00:00,19.04,55.8,0.0,16.04
2024-09-26 03:00:00,18.1,55.4,0.0,15.1
2024-09-26 04:00:00,19.31,56.6,0.0,16.31
2024-09-26 05:00:00,18.23,66.3,0.0,15.23
2024-09-26 06:00:00,16.73,62.1,0.0,13.73
2024-09-26 07:00:00,17.27,68.3,42.6,13.89
2024-09-26 08:00:00,15.66,70.9,111.4,11.69
2024-09-26 09:00:00,15.14,71.4,149.7,10.83
2024-09-26 10:00:00,17.76,75.7,257.1,12.51
2024-09-26 11:00:00,18.02,71.9,296.8,12.42
2024-09-26 12:00:00,20.6,74.9,361.1,14.44
2024-09-26 13:00:00,22.04,70.5,365.4,15.85
2024-09-26 14:00:00,26.26,76.4,373.3,20.0
2024-09-26 15:00:00,27.31,73.5,294.1,21.74
2024-09-26 16:00:00,29.16,81.2,198.8,24.42
2024-09-26 17:00:00,29.15,73.8,80.0,25.45
2024-09-26 18:00:00,28.64,74.8,0.0,25.64
2024-09-26 19:00:00,29.58,71.7,0.0,26.58
2024-09-26 20:00:00,29.26,67.3,0.0,26.26
2024-09-26 21:00:00,27.89,68.6,0.0,24.89
2024-09-26 22:00:00,26.52,63.8,0.0,23.52
2024-09-26 23:00:00,25.9,63.0,0.0,22.9
2024-09-27 00:00:00,22.91,68.0,0.0,19.91
2024-09-27 01:00:00,20.26,61.2,0.0,17.26
2024-09-27 02:00:00,22.28,57.1,0.0,19.28
2024-09-27 03:00:00,25.38,54.6,0.0,22.38
2024-09-27 04:00:00,23.08,58.0,0.0,20.08
2024-09-27 05:00:00,21.74,60.3,0.0,18.74
2024-09-27 06:00:00,24.42,60.4,0.0,21.42
2024-09-27 07:00:00,26.02,56.7,74.8,22.36
2024-09-27 08:00:00,28.05,56.1,193.6,23.36
2024-09-27 09:00:00,30.57,61.3,292.4,25.01
2024-09-27 10:00:00,30.75,66.9,393.8,24.3
2024-09-27 11:00:00,32.04,68.6,415.7,25.4
2024-09-27 12:00:00,33.0,71.4,497.6,25.65
2024-09-27 13:00:00,31.51,73.5,425.4,24.78
2024-09-27 14:00:00,32.17,71.5,400.8,25.67
2024-09-27 15:00:00,34.35,69.2,328.3,28.48
2024-09-27 16:00:00,32.94,74.2,172.0,28.44
2024-09-27 17:00:00,32.24,72.7,74.7,28.59
2024-09-27 18:00:00,31.36,67.6,0.0,28.36
2024-09-27 19:00:00,29.26,71.7,0.0,26.26
2024-09-27 20:00:00,28.97,70.4,0.0,25.97
2024-09-27 21:00:00,25.83,68.9,0.0,22.83
2024-09-27 22:00:00,26.81,66.4,0.0,23.81
2024-09-27 23:00:00,26.35,59.0,0.0,23.35
2024-09-28 00:00:00,22.8,63.5,0.0,19.8
2024-09-28 01:00:00,24.98,57.8,0.0,21.98
2024-09-28 02:00:00,24.24,63.7,0.0,21.24
2024-09-28 03:00:00,22.07,61.0,0.0,19.07
2024-09-28 04:00:00,23.99,59.0,0.0,20.99
2024-09-28 05:00:00,24.93,63.4,0.0,21.93
2024-09-28 06:00:00,21.61,60.0,0.0,18.61
2024-09-28 07:00:00,21.23,65.4,54.2,17.75
2024-09-28 08:00:00,22.7,72.1,150.8,18.38
2024-09-28 09:00:00,19.37,72.1,195.3,14.66
2024-09-28 10:00:00,20.76,72.0,300.3,15.13
2024-09-28 11:00:00,22.2,72.5,371.8,15.95
2024-09-28 12:00:00,20.78,73.2,319.0,14.99
2024-09-28 13:00:00,22.14,76.1,340.7,16.16
2024-09-28 14:00:00,22.66,75.3,292.3,17.1
2024-09-28 15:00:00,20.45,78.5,192.5,15.77
2024-09-28 16:00:00,22.24,77.6,134.1,18.07
2024-09-28 17:00:00,23.44,79.3,57.0,19.94
2024-09-28 18:00:00,22.0,74.2,0.0,19.0
2024-09-28 19:00:00,20.54,72.3,0.0,17.54
2024-09-28 20:00:00,20.78,74.2,0.0,17.78
2024-09-28 21:00:00,19.0,72.0,0.0,16.0
2024-09-28 22:00:00,13.79,69.2,0.0,10.79
2024-09-28 23:00:00,13.7,69.3,0.0,10.7
2024-09-29 00:00:00,11.02,65.9,0.0,8.02
2024-09-29 01:00:00,9.61,65.2,0.0,6.61
2024-09-29 02:00:00,12.22,68.2,0.0,9.22
2024-09-29 03:00:00,11.81,63.0,0.0,8.81
2024-09-29 04:00:00,12.03,62.4,0.0,9.03
2024-09-29 05:00:00,13.6,63.9,0.0,10.6
2024-09-29 06:00:00,15.4,58.6,0.0,12.4
2024-09-29 07:00:00,14.54,66.5,31.9,11.26
2024-09-29 08:00:00,15.66,69.6,106.3,11.73
2024-09-29 09:00:00,17.06,76.7,161.3,12.65
2024-09-29 10:00:00,18.94,72.7,251.4,13.74
2024-09-29 11:00:00,20.73,75.2,334.9,14.8
2024-09-29 12:00:00,26.92,74.0,498.0,19.56
2024-09-29 13:00:00,25.08,82.2,356.2,18.96
2024-09-29 14:00:00,27.39,78.3,380.8,21.06
2024-09-29 15:00:00,29.69,70.1,325.6,23.84
2024-09-29 16:00:00,30.16,77.6,169.0,25.68
2024-09-29 17:00:00,27.98,71.1,64.9,24.41
2024-09-29 18:00:00,30.22,69.3,0.0,27.22
2024-09-29 19:00:00,24.35,68.2,0.0,21.35
2024-09-29 20:00:00,21.58,76.6,0.0,18.58
2024-09-29 21:00:00,22.5,71.6,0.0,19.5
2024-09-29 22:00:00,20.23,70.3,0.0,17.23
2024-09-29 23:00:00,22.03,66.4,0.0,19.03
2024-09-30 00:00:00,17.53,65.5,0.0,14.53
2024-09-30 01:00:00,14.35,62.4,0.0,11.35
2024-09-30 02:00:00,12.73,63.8,0.0,9.73
2024-09-30 03:00:00,13.4,61.0,0.0,10.4
2024-09-30 04:00:00,13.09,60.5,0.0,10.09
2024-09-30 05:00:00,12.6,62.3,0.0,9.6
2024-09-30 06:00:00,16.27,71.1,0.0,13.27
2024-09-30 07:00:00,20.23,63.0,50.9,16.78
2024-09-30 08:00:00,20.35,69.5,143.2,16.1
2024-09-30 09:00:00,18.03,76.4,180.1,13.45
2024-09-30 10:00:00,14.99,76.7,171.7,10.49
2024-09-30 11:00:00,16.87,73.4,281.8,11.41
2024-09-30 12:00:00,19.38,74.4,308.3,13.69
2024-09-30 13:00:00,20.4,78.0,287.2,14.88
2024-09-30 14:00:00,20.83,85.2,283.5,15.35
2024-09-30 15:00:00,19.48,83.7,203.2,14.7
2024-09-30 16:00:00,20.78,80.1,135.9,16.59
2024-09-30 17:00:00,23.72,75.4,64.4,20.16
2024-09-30 18:00:00,18.41,78.2,0.0,15.41
2024-09-30 19:00:00,17.36,76.1,0.0,14.36
2024-09-30 20:00:00,14.35,75.2,0.0,11.35
2024-09-30 21:00:00,10.31,71.4,0.0,7.31
2024-09-30 22:00:00,7.12,70.4,0.0,4.12
2024-09-30 23:00:00,7.14,71.6,0.0,4.14
2024-10-01 00:00:00,7.21,65.0,0.0,4.21
2024-10-01 01:00:00,9.68,63.8,0.0,6.68
2024-10-01 02:00:00,9.38,64.9,0.0,6.38
2024-10-01 03:00:00,5.86,67.2,0.0,2.86
2024-10-01 04:00:00,5.89,69.9,0.0,2.89
2024-10-01 05:00:00,3.96,64.7,0.0,0.96
2024-10-01 06:00:00,2.8,66.9,0.0,-0.2
2024-10-01 07:00:00,5.56,75.3,18.2,2.4
2024-10-01 08:00:00,7.63,77.8,52.2,4.18
2024-10-01 09:00:00,10.53,70.7,103.2,6.63
2024-10-01 10:00:00,11.47,73.5,128.1,7.34
2024-10-01 11:00:00,14.62,78.5,225.1,9.65
2024-10-01 12:00:00,15.1,78.8,211.4,10.25
2024-10-01 13:00:00,18.43,78.7,277.9,13.0
2024-10-01 14:00:00,19.79,76.6,276.5,14.37
2024-10-01 15:00:00,19.68,81.5,180.5,15.1
2024-10-01 16:00:00,20.08,78.0,118.8,16.04
2024-10-01 17:00:00,19.66,77.2,48.6,16.24
2024-10-01 18:00:00,22.17,71.7,0.0,19.17
2024-10-01 19:00:00,21.57,75.7,0.0,18.57
2024-10-01 20:00:00,20.29,70.5,0.0,17.29
2024-10-01 21:00:00,18.45,69.8,0.0,15.45
2024-10-01 22:00:00,18.8,70.7,0.0,15.8
2024-10-01 23:00:00,18.88,61.6,0.0,15.88
2024-10-02 00:00:00,17.01,63.2,0.0,14.01
2024-10-02 01:00:00,13.75,58.8,0.0,10.75
2024-10-02 02:00:00,11.41,62.1,0.0,8.41
2024-10-02 03:00:00,10.94,67.4,0.0,7.94
2024-10-02 04:00:00,13.88,57.8,0.0,10.88
2024-10-02 05:00:00,13.82,64.2,0.0,10.82
2024-10-02 06:00:00,13.39,70.1,0.0,10.39
2024-10-02 07:00:00,10.93,70.2,23.0,7.73
2024-10-02 08:00:00,15.37,67.0,89.6,11.58
2024-10-02 09:00:00,17.84,66.8,196.0,13.13
2024-10-02 10:00:00,20.71,65.5,298.8,15.09
2024-10-02 11:00:00,23.74,76.9,383.1,17.39
2024-10-02 12:00:00,24.26,72.7,383.8,17.9
2024-10-02 13:00:00,25.06,69.8,374.8,18.78
2024-10-02 14:00:00,28.37,71.5,404.6,21.83
2024-10-02 15:00:00,28.6,71.5,277.6,23.17
2024-10-02 16:00:00,29.3,72.6,185.4,24.68
2024-10-02 17:00:00,30.19,79.8,68.6,26.59
2024-10-02 18:00:00,30.26,73.8,0.0,27.26
2024-10-02 19:00:00,28.51,71.3,0.0,25.51
2024-10-02 20:00:00,26.81,71.8,0.0,23.81
2024-10-02 21:00:00,26.67,71.2,0.0,23.67
2024-10-02 22:00:00,26.47,64.8,0.0,23.47
2024-10-02 23:00:00,27.08,64.8,0.0,24.08
2024-10-03 00:00:00,26.44,56.8,0.0,23.44
2024-10-03 01:00:00,26.21,54.6,0.0,23.21
2024-10-03 02:00:00,24.16,54.1,0.0,21.16
2024-10-03 03:00:00,22.25,58.7,0.0,19.25
2024-10-03 04:00:00,23.49,49.7,0.0,20.49
2024-10-03 05:00:00,22.29,63.1,0.0,19.29
2024-10-03 06:00:00,22.58,59.1,0.0,19.58
2024-10-03 07:00:00,25.94,63.5,58.9,22.42
2024-10-03 08:00:00,29.03,57.7,185.6,24.41
2024-10-03 09:00:00,30.28,67.2,281.8,24.82
2024-10-03 10:00:00,30.34,70.5,352.0,24.26
2024-10-03 11:00:00,30.71,68.9,379.7,24.39
2024-10-03 12:00:00,32.94,71.2,444.0,26.06
2024-10-03 13:00:00,33.06,68.0,395.4,26.6
2024-10-03 14:00:00,31.88,72.8,355.1,25.77
2024-10-03 15:00:00,34.0,74.9,249.4,28.81
2024-10-03 16:00:00,33.61,70.9,175.7,29.07
2024-10-03 17:00:00,31.38,76.5,64.9,27.82
2024-10-03 18:00:00,31.06,65.2,0.0,28.06
2024-10-03 19:00:00,31.46,67.3,0.0,28.46
2024-10-03 20:00:00,27.66,62.0,0.0,24.66
2024-10-03 21:00:00,25.52,67.2,0.0,22.52
2024-10-03 22:00:00,23.32,64.1,0.0,20.32
2024-10-03 23:00:00,22.66,62.1,0.0,19.66
2024-10-04 00:00:00,22.4,62.8,0.0,19.4
2024-10-04 01:00:00,20.07,59.3,0.0,17.07
2024-10-04 02:00:00,16.23,69.5,0.0,13.23
2024-10-04 03:00:00,17.93,62.3,0.0,14.93
2024-10-04 04:00:00,15.58,61.5,0.0,12.58
2024-10-04 05:00:00,16.46,60.0,0.0,13.46
2024-10-04 06:00:00,16.82,60.7,0.0,13.82
2024-10-04 07:00:00,18.03,66.2,35.7,14.71
2024-10-04 08:00:00,22.37,63.5,140.8,18.14
2024-10-04 09:00:00,29.42,67.1,286.4,23.92
2024-10-04 10:00:00,26.84,67.8,367.1,20.63
2024-10-04 11:00:00,29.6,68.8,427.2,22.86
2024-10-04 12:00:00,29.83,71.4,476.1,22.67
2024-10-04 13:00:00,32.27,71.0,451.6,25.32
2024-10-04 14:00:00,34.15,72.3,393.0,27.72
2024-10-04 15:00:00,36.54,76.8,296.5,30.95
2024-10-04 16:00:00,36.23,72.1,173.7,31.71
2024-10-04 17:00:00,33.24,72.2,56.9,29.74
2024-10-04 18:00:00,33.72,71.5,0.0,30.72
2024-10-04 19:00:00,32.28,67.4,0.0,29.28
2024-10-04 20:00:00,29.98,63.6,0.0,26.98
2024-10-04 21:00:00,27.16,56.2,0.0,24.16
2024-10-04 22:00:00,27.39,56.5,0.0,24.39
2024-10-04 23:00:00,28.82,61.7,0.0,25.82
2024-10-05 00:00:00,24.59,60.5,0.0,21.59
2024-10-05 01:00:00,24.49,57.5,0.0,21.49
2024-10-05 02:00:00,22.66,64.9,0.0,19.66
2024-10-05 03:00:00,19.04,59.2,0.0,16.04
2024-10-05 04:00:00,19.16,52.5,0.0,16.16
2024-10-05 05:00:00,17.66,63.6,0.0,14.66
2024-10-05 06:00:00,15.06,67.7,0.0,12.06
2024-10-05 07:00:00,14.46,68.7,25.0,11.24
2024-10-05 08:00:00,13.62,72.9,72.8,9.98
2024-10-05 09:00:00,13.73,66.7,128.4,9.61
2024-10-05 10:00:00,12.55,75.4,164.1,8.11
2024-10-05 11:00:00,13.26,74.7,179.5,8.69
2024-10-05 12:00:00,13.19,80.8,192.3,8.51
2024-10-05 13:00:00,15.11,84.5,202.3,10.34
2024-10-05 14:00:00,17.12,78.8,208.2,12.29
2024-10-05 15:00:00,18.05,81.7,191.0,13.38
2024-10-05 16:00:00,17.62,77.0,107.8,13.67
2024-10-05 17:00:00,16.81,79.0,34.0,13.51
2024-10-05 18:00:00,14.58,77.0,0.0,11.58
2024-10-05 19:00:00,12.22,83.1,0.0,9.22
2024-10-05 20:00:00,12.8,71.8,0.0,9.8
2024-10-05 21:00:00,8.27,74.9,0.0,5.27
2024-10-05 22:00:00,7.26,76.7,0.0,4.26
2024-10-05 23:00:00,5.83,65.0,0.0,2.83
2024-10-06 00:00:00,6.34,69.8,0.0,3.34
2024-10-06 01:00:00,3.05,68.9,0.0,0.05
2024-10-06 02:00:00,3.06,65.5,0.0,0.06
2024-10-06 03:00:00,4.04,70.3,0.0,1.04
2024-10-06 04:00:00,0.8,73.8,0.0,-2.2
2024-10-06 05:00:00,-0.28,72.2,0.0,-3.28
2024-10-06 06:00:00,0.99,70.3,0.0,-2.01
2024-10-06 07:00:00,3.68,67.5,14.9,0.55
2024-10-06 08:00:00,5.79,73.8,46.7,2.39
2024-10-06 09:00:00,8.71,73.9,74.4,5.06
2024-10-06 10:00:00,8.26,76.9,112.6,4.28
2024-10-06 11:00:00,6.8,78.8,110.4,2.83
2024-10-06 12:00:00,8.64,79.7,140.3,4.41
2024-10-06 13:00:00,7.57,83.7,133.8,3.4
2024-10-06 14:00:00,7.03,81.2,113.0,3.05
2024-10-06 15:00:00,9.81,86.9,95.2,5.98
2024-10-06 16:00:00,10.63,80.8,60.8,7.1
2024-10-06 17:00:00,9.56,82.9,16.6,6.42
2024-10-06 18:00:00,7.96,80.8,0.0,4.96
2024-10-06 19:00:00,8.8,81.3,0.0,5.8
2024-10-06 20:00:00,8.56,78.8,0.0,5.56
2024-10-06 21:00:00,5.33,77.6,0.0,2.33
2024-10-06 22:00:00,0.72,72.3,0.0,-2.28
2024-10-06 23:00:00,4.03,71.1,0.0,1.03
2024-10-07 00:00:00,0.98,75.9,0.0,-2.02
2024-10-07 01:00:00,1.86,68.0,0.0,-1.14
2024-10-07 02:00:00,4.92,69.7,0.0,1.92
2024-10-07 03:00:00,5.41,65.9,0.0,2.41
2024-10-07 04:00:00,4.71,65.7,0.0,1.71
2024-10-07 05:00:00,2.73,69.2,0.0,-0.27
2024-10-07 06:00:00,1.14,68.5,0.0,-1.86
2024-10-07 07:00:00,3.54,74.6,14.8,0.41
2024-10-07 08:00:00,8.2,69.4,42.2,4.83
2024-10-07 09:00:00,9.07,75.8,78.8,5.38
2024-10-07 10:00:00,9.65,79.6,121.0,5.59
2024-10-07 11:00:00,12.68,78.6,194.7,7.98
2024-10-07 12:00:00,12.69,77.7,196.0,7.97
2024-10-07 13:00:00,14.42,80.6,214.6,9.54
2024-10-07 14:00:00,15.35,78.4,202.7,10.57
2024-10-07 15:00:00,15.02,80.5,129.2,10.89
2024-10-07 16:00:00,15.17,79.1,79.4,11.47
2024-10-07 17:00:00,18.53,75.7,33.2,15.24
2024-10-07 18:00:00,19.08,78.1,0.0,16.08
2024-10-07 19:00:00,20.3,76.4,0.0,17.3
2024-10-07 20:00:00,17.22,75.8,0.0,14.22
2024-10-07 21:00:00,18.17,70.3,0.0,15.17
2024-10-07 22:00:00,18.09,71.4,0.0,15.09
2024-10-07 23:00:00,13.77,64.7,0.0,10.77
2024-10-08 00:00:00,13.74,68.5,0.0,10.74
2024-10-08 01:00:00,11.9,66.7,0.0,8.9
2024-10-08 02:00:00,8.34,64.8,0.0,5.34
2024-10-08 03:00:00,8.62,64.9,0.0,5.62
2024-10-08 04:00:00,10.03,67.0,0.0,7.03
2024-10-08 05:00:00,10.93,66.4,0.0,7.93
2024-10-08 06:00:00,11.59,66.5,0.0,8.59
2024-10-08 07:00:00,12.05,66.2,19.1,8.88
2024-10-08 08:00:00,18.31,64.0,103.4,14.4
2024-10-08 09:00:00,17.1,70.3,161.2,12.69
2024-10-08 10:00:00,20.13,67.6,232.9,15.09
2024-10-08 11:00:00,21.27,75.1,324.5,15.43
2024-10-08 12:00:00,20.5,70.0,302.2,14.85
2024-10-08 13:00:00,21.19,77.5,282.6,15.72
2024-10-08 14:00:00,18.9,77.9,246.9,13.74
2024-10-08 15:00:00,18.02,78.2,153.4,13.68
2024-10-08 16:00:00,17.95,78.4,99.8,14.08
2024-10-08 17:00:00,14.54,71.3,25.0,11.32
2024-10-08 18:00:00,15.09,76.7,0.0,12.09
2024-10-08 19:00:00,12.39,74.7,0.0,9.39
2024-10-08 20:00:00,8.63,74.3,0.0,5.63
2024-10-08 21:00:00,5.65,85.1,0.0,2.65
2024-10-08 22:00:00,9.27,67.2,0.0,6.27
2024-10-08 23:00:00,4.43,72.5,0.0,1.43
2024-10-09 00:00:00,4.66,66.7,0.0,1.66
2024-10-09 01:00:00,2.79,65.7,0.0,-0.21
2024-10-09 02:00:00,2.07,63.7,0.0,-0.93
2024-10-09 03:00:00,3.6,70.0,0.0,0.6
2024-10-09 04:00:00,5.29,69.8,0.0,2.29
2024-10-09 05:00:00,4.76,65.6,0.0,1.76
2024-10-09 06:00:00,3.22,72.5,0.0,0.22
2024-10-09 07:00:00,6.01,67.4,13.1,2.89
2024-10-09 08:00:00,8.73,70.3,46.4,5.32
2024-10-09 09:00:00,9.79,75.6,92.0,5.99
2024-10-09 10:00:00,12.32,71.9,151.7,7.99
2024-10-09 11:00:00,12.92,74.8,184.8,8.3
2024-10-09 12:00:00,12.62,79.3,191.0,7.95
2024-10-09 13:00:00,13.81,80.3,203.6,9.02
2024-10-09 14:00:00,15.71,77.0,190.0,11.04
2024-10-09 15:00:00,16.79,86.8,168.2,12.32
2024-10-09 16:00:00,17.89,76.6,108.5,13.94
2024-10-09 17:00:00,16.05,82.0,26.6,12.82
2024-10-09 18:00:00,18.67,78.0,0.0,15.67
2024-10-09 19:00:00,17.04,72.5,0.0,14.04
2024-10-09 20:00:00,15.7,74.6,0.0,12.7
2024-10-09 21:00:00,11.89,70.0,0.0,8.89
2024-10-09 22:00:00,10.45,70.9,0.0,7.45
2024-10-09 23:00:00,10.56,70.7,0.0,7.56
2024-10-10 00:00:00,11.14,64.1,0.0,8.14
2024-10-10 01:00:00,13.56,64.2,0.0,10.56
2024-10-10 02:00:00,14.04,60.0,0.0,11.04
2024-10-10 03:00:00,14.32,61.7,0.0,11.32
2024-10-10 04:00:00,13.46,62.3,0.0,10.46
2024-10-10 05:00:00,12.56,62.3,0.0,9.56
2024-10-10 06:00:00,15.28,58.2,0.0,12.28
2024-10-10 07:00:00,18.11,66.7,29.9,14.85
2024-10-10 08:00:00,16.97,73.3,87.7,13.2
2024-10-10 09:00:00,19.63,69.0,170.1,15.14
2024-10-10 10:00:00,22.07,68.1,248.1,16.9
2024-10-10 11:00:00,20.85,73.6,331.8,14.94
2024-10-10 12:00:00,22.88,77.4,348.8,16.83
2024-10-10 13:00:00,21.44,80.2,298.9,15.83
2024-10-10 14:00:00,17.06,82.2,206.7,12.25
2024-10-10 15:00:00,17.13,81.1,166.0,12.68
2024-10-10 16:00:00,17.7,81.2,94.2,13.88
2024-10-10 17:00:00,17.16,78.8,24.9,13.95
2024-10-10 18:00:00,22.3,71.4,0.0,19.3
2024-10-10 19:00:00,21.91,71.3,0.0,18.91
2024-10-10 20:00:00,20.86,69.6,0.0,17.86
2024-10-10 21:00:00,20.28,69.1,0.0,17.28
2024-10-10 22:00:00,17.93,61.5,0.0,14.93
2024-10-10 23:00:00,18.45,65.7,0.0,15.45
2024-10-11 00:00:00,17.82,56.3,0.0,14.82
2024-10-11 01:00:00,17.42,62.2,0.0,14.42
2024-10-11 02:00:00,15.41,64.4,0.0,12.41
2024-10-11 03:00:00,11.93,65.0,0.0,8.93
2024-10-11 04:00:00,11.08,60.4,0.0,8.08
2024-10-11 05:00:00,12.18,65.4,0.0,9.18
2024-10-11 06:00:00,12.08,67.3,0.0,9.08
2024-10-11 07:00:00,13.75,71.5,18.6,10.59
2024-10-11 08:00:00,14.51,69.5,83.1,10.78
2024-10-11 09:00:00,16.7,73.0,142.0,12.46
2024-10-11 10:00:00,16.04,71.6,216.5,11.14
2024-10-11 11:00:00,17.72,71.9,282.4,12.25
2024-10-11 12:00:00,17.54,79.2,276.2,12.12
2024-10-11 13:00:00,15.39,81.9,226.3,10.41
2024-10-11 14:00:00,15.83,78.1,214.3,10.95
2024-10-11 15:00:00,19.35,75.0,168.7,14.88
2024-10-11 16:00:00,16.37,80.1,90.1,12.59
2024-10-11 17:00:00,16.36,78.9,23.4,13.16
2024-10-11 18:00:00,17.39,77.4,0.0,14.39
2024-10-11 19:00:00,21.09,75.4,0.0,18.09
2024-10-11 20:00:00,18.8,74.6,0.0,15.8
2024-10-11 21:00:00,16.19,70.2,0.0,13.19
2024-10-11 22:00:00,12.59,66.4,0.0,9.59
2024-10-11 23:00:00,13.79,64.2,0.0,10.79
2024-10-12 00:00:00,10.94,63.9,0.0,7.94
2024-10-12 01:00:00,9.5,64.4,0.0,6.5
2024-10-12 02:00:00,5.43,64.3,0.0,2.43
2024-10-12 03:00:00,7.34,63.8,0.0,4.34
2024-10-12 04:00:00,10.03,63.8,0.0,7.03
2024-10-12 05:00:00,12.31,61.5,0.0,9.31
2024-10-12 06:00:00,9.88,67.2,0.0,6.88
2024-10-12 07:00:00,12.28,72.5,16.3,9.14
2024-10-12 08:00:00,10.23,70.0,55.7,6.74
2024-10-12 09:00:00,11.89,70.2,98.7,8.02
2024-10-12 10:00:00,13.82,74.8,171.4,9.32
2024-10-12 11:00:00,15.84,72.9,208.3,11.02
2024-10-12 12:00:00,18.1,75.8,246.9,12.94
2024-10-12 13:00:00,18.98,75.3,302.9,13.33
2024-10-12 14:00:00,15.64,76.8,169.4,11.16
2024-10-12 15:00:00,17.16,77.0,159.2,12.77
2024-10-12 16:00:00,17.4,77.2,81.8,13.69
2024-10-12 17:00:00,15.29,76.1,21.2,12.11
2024-10-12 18:00:00,11.64,83.3,0.0,8.64
2024-10-12 19:00:00,14.1,77.5,0.0,11.1
2024-10-12 20:00:00,15.6,75.8,0.0,12.6
2024-10-12 21:00:00,15.82,66.2,0.0,12.82
2024-10-12 22:00:00,13.21,68.1,0.0,10.21
2024-10-12 23:00:00,7.07,70.9,0.0,4.07
2024-10-13 00:00:00,7.8,72.1,0.0,4.8
2024-10-13 01:00:00,7.99,63.2,0.0,4.99
2024-10-13 02:00:00,6.95,61.1,0.0,3.95
2024-10-13 03:00:00,9.26,64.1,0.0,6.26
2024-10-13 04:00:00,11.23,60.8,0.0,8.23
2024-10-13 05:00:00,12.09,68.5,0.0,9.09
2024-10-13 06:00:00,12.96,66.2,0.0,9.96
2024-10-13 07:00:00,14.09,65.2,17.4,10.93
2024-10-13 08:00:00,16.64,66.4,80.1,12.94
2024-10-13 09:00:00,16.14,69.7,148.3,11.84
2024-10-13 10:00:00,18.3,66.1,234.0,13.25
2024-10-13 11:00:00,17.63,74.4,264.8,12.31
2024-10-13 12:00:00,21.4,73.0,310.4,15.69
2024-10-13 13:00:00,23.19,77.1,304.6,17.52
2024-10-13 14:00:00,22.18,74.0,298.4,16.57
2024-10-13 15:00:00,22.47,78.9,213.7,17.6
2024-10-13 16:00:00,20.53,79.1,118.0,16.5
2024-10-13 17:00:00,23.07,75.7,28.1,19.83
2024-10-13 18:00:00,25.41,76.2,0.0,22.41
2024-10-13 19:00:00,25.49,64.7,0.0,22.49
2024-10-13 20:00:00,27.06,68.5,0.0,24.06
2024-10-13 21:00:00,25.6,65.2,0.0,22.6
2024-10-13 22:00:00,25.37,62.6,0.0,22.37
2024-10-13 23:00:00,26.1,57.1,0.0,23.1
2024-10-14 00:00:00,24.34,54.5,0.0,21.34
2024-10-14 01:00:00,23.11,60.5,0.0,20.11
2024-10-14 02:00:00,23.92,58.8,0.0,20.92
2024-10-14 03:00:00,24.41,61.2,0.0,21.41
2024-10-14 04:00:00,22.42,63.1,0.0,19.42
2024-10-14 05:00:00,17.99,55.7,0.0,14.99
2024-10-14 06:00:00,18.13,61.4,0.0,15.13
2024-10-14 07:00:00,14.7,66.4,17.0,11.56
2024-10-14 08:00:00,13.88,71.4,65.9,10.3
2024-10-14 09:00:00,13.48,75.6,126.7,9.37
2024-10-14 10:00:00,13.78,70.6,163.3,9.35
2024-10-14 11:00:00,16.81,73.0,231.0,11.79
2024-10-14 12:00:00,20.02,79.2,320.3,14.22
2024-10-14 13:00:00,21.82,70.8,311.0,16.1
2024-10-14 14:00:00,23.52,72.7,308.1,17.83
2024-10-14 15:00:00,24.88,76.9,216.5,19.99
2024-10-14 16:00:00,19.54,84.1,110.3,15.57
2024-10-14 17:00:00,19.14,72.1,25.8,15.91
2024-10-14 18:00:00,14.82,77.9,0.0,11.82
2024-10-14 19:00:00,15.05,77.2,0.0,12.05
2024-10-14 20:00:00,9.85,80.1,0.0,6.85
2024-10-14 21:00:00,8.58,75.1,0.0,5.58
2024-10-14 22:00:00,8.76,65.5,0.0,5.76
2024-10-14 23:00:00,5.63,66.4,0.0,2.63
2024-10-15 00:00:00,6.82,71.6,0.0,3.82
2024-10-15 01:00:00,7.33,66.9,0.0,4.33
2024-10-15 02:00:00,7.82,61.0,0.0,4.82
2024-10-15 03:00:00,9.22,64.8,0.0,6.22
2024-10-15 04:00:00,8.77,64.8,0.0,5.77
2024-10-15 05:00:00,9.7,57.0,0.0,6.7
2024-10-15 06:00:00,10.62,59.3,0.0,7.62
2024-10-15 07:00:00,11.73,68.0,11.9,8.63
2024-10-15 08:00:00,11.69,75.6,58.8,8.17
2024-10-15 09:00:00,10.66,73.4,101.3,6.77
2024-10-15 10:00:00,11.55,67.4,141.9,7.31
2024-10-15 11:00:00,12.27,72.0,162.9,7.84
2024-10-15 12:00:00,12.15,80.8,191.8,7.47
2024-10-15 13:00:00,15.03,81.3,211.1,10.18
2024-10-15 14:00:00,13.45,80.3,160.4,9.05
2024-10-15 15:00:00,13.66,79.7,116.1,9.64
2024-10-15 16:00:00,16.2,81.9,72.8,12.56
2024-10-15 17:00:00,17.75,81.0,19.4,14.58
2024-10-15 18:00:00,19.53,77.3,0.0,16.53
2024-10-15 19:00:00,17.32,71.4,0.0,14.32
2024-10-15 20:00:00,17.75,74.4,0.0,14.75
2024-10-15 21:00:00,14.31,69.7,0.0,11.31
2024-10-15 22:00:00,12.56,67.3,0.0,9.56
2024-10-15 23:00:00,11.11,65.5,0.0,8.11
2024-10-16 00:00:00,8.94,66.4,0.0,5.94
