run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time,temperature_stress_factor,load_stress_factor,combined_stress_multiplier
762,FCU_033,FCU,2024-10-22 11:42:36.229742,Fan motor failure,2,MEDIUM,5.7764046627879555,5.7764046627879555,2024-10-22 17:29:11.286528,1.062979751986909,0.9027372113661519,0.9595913770473461
762,FCU_046,FCU,2024-12-31 04:36:09.557063,Filter blockage,1,LOW,1.2358671966695807,1.2358671966695807,2024-12-31 05:50:18.678971,0.8026003198861298,0.9256257142231241,0.7429074943303068
762,FCU_019,FCU,2025-02-24 03:04:16.992382,Coil fouling,1,LOW,1.8959778073061717,1.8959778073061717,2025-02-24 04:58:02.512488,0.9811667819766781,0.907228833657366,0.8901427952360527
762,CT_001,CoolingTower,2025-04-28 00:46:20.802256,Control system fault,3,HIGH,4.009632836648441,4.009632836648441,2025-04-28 04:46:55.480468,1.0667885602820055,0.9995497194465771,1.0663082061386966
763,FCU_046,FCU,2024-09-12 07:53:40.877304,Coil fouling,1,LOW,1.8046361447327197,1.8046361447327197,2024-09-12 09:41:57.567425,1.1506328425081318,0.9458772700433311,1.08835745189379
763,FCU_002,FCU,2025-05-13 09:58:02.042499,Valve actuator,2,MEDIUM,3.4136782075141445,3.4136782075141445,2025-05-13 13:22:51.284046,1.0496509140833767,0.9079676352799403,0.9530490583297113
764,FCU_029,FCU,2024-03-04 15:45:19.210955,Fan motor failure,2,MEDIUM,2.333340063284991,2.333340063284991,2024-03-04 18:05:19.235183,0.9669844377288364,1.013626487763244,0.9801610393367957
764,HP_002,HeatPump,2024-10-02 16:09:44.894355,Heat exchanger fouling,2,MEDIUM,3.530318586798015,3.530318586798015,2024-10-02 19:41:34.041267,1.002078061042474,1.1142335030777508,1.116548948312716
764,FCU_034,FCU,2025-05-27 10:20:53.914705,Filter blockage,1,LOW,1.0363303894934146,1.0363303894934146,2025-05-27 11:23:04.704107,1.0622521774652427,1.1432882133420617,1.214460394092952
765,FCU_041,FCU,2023-07-01 03:03:04.027043,Fan motor failure,2,MEDIUM,3.487880512824721,3.487880512824721,2023-07-01 06:32:20.396889,0.8893332540114702,1.0256436050097848,0.912138964699407
765,HWP_001,HW_Pump,2025-02-03 02:55:32.174709,Seal leakage,2,MEDIUM,2.76911096024853,2.76911096024853,2025-02-03 05:41:40.974166,1.1565356327063818,1.0107327424457253,1.1689484317815233
766,FCU_045,FCU,2024-02-22 23:53:02.398816,Fan motor failure,2,MEDIUM,3.044500008920474,3.044500008920474,2024-02-23 02:55:42.598848,0.9619984227178985,1.1326861869624905,1.0896423252922665
766,FCU_041,FCU,2025-05-19 17:39:59.760077,Filter blockage,1,LOW,1.0489824697808667,1.0489824697808667,2025-05-19 18:42:56.096968,0.9187348829237492,1.1496701308044335,1.0562420530255425
767,FCU_017,FCU,2023-08-19 13:42:34.587700,Fan motor failure,2,MEDIUM,3.221693672618549,3.221693672618549,2023-08-19 16:55:52.684921,0.9243637312419765,1.0864176739516107,1.0042450947811399
767,FCU_032,FCU,2024-01-03 02:17:16.047456,Fan motor failure,2,MEDIUM,5.171157309104671,5.171157309104671,2024-01-03 07:27:32.213769,1.0428071269727321,1.0556145415461233,1.1008023672603506
767,FCU_025,FCU,2024-04-16 13:04:01.407583,Filter blockage,1,LOW,1.06708422834758,1.06708422834758,2024-04-16 14:08:02.910805,1.065091277222286,1.0495469688579384,1.1178633215656806
767,FCU_030,FCU,2024-11-14 09:44:00.776636,Coil fouling,1,LOW,2.2724131215229018,2.2724131215229018,2024-11-14 12:00:21.463873,1.179893756316852,0.933036596080972,1.1008840541310674
768,FCU_032,FCU,2024-10-25 03:40:15.698045,Coil fouling,1,LOW,2.32594934504367,2.32594934504367,2024-10-25 05:59:49.115687,1.044635195649341,1.116720336057022,1.1665653667425249
768,FCU_027,FCU,2025-02-05 04:44:20.612379,Filter blockage,1,LOW,0.8067387779802969,0.8067387779802969,2025-02-05 05:32:44.871980,1.0371496304700758,0.9447911856247369,0.9798898290420807
768,FCU_042,FCU,2025-02-25 14:29:04.975694,Coil fouling,1,LOW,1.331180912166611,1.331180912166611,2025-02-25 15:48:57.226978,0.9654485116294191,0.9432891602408051,0.9106971157906499
768,FCU_045,FCU,2025-03-31 05:04:04.126972,Thermostat failure,1,LOW,2.288392425546173,2.288392425546173,2025-03-31 07:21:22.339704,1.107903228236646,0.9786054427089877,1.0842001291472398
769,FCU_048,FCU,2024-04-05 01:21:38.627981,Fan motor failure,2,MEDIUM,6.665200720017859,6.665200720017859,2024-04-05 08:01:33.350573,0.9839872859695173,0.9977313979520399,0.9817550103974002
769,FCU_021,FCU,2024-04-27 12:19:30.609284,Fan motor failure,2,MEDIUM,2.8979116975583015,2.8979116975583015,2024-04-27 15:13:23.091395,0.8857363031651494,1.0205527203913323,0.903940593744555
769,FCU_039,FCU,2024-04-30 18:02:45.762129,Valve actuator,2,MEDIUM,3.144761595242801,3.144761595242801,2024-04-30 21:11:26.903872,1.0490476397101327,1.0240850229782208,1.0743139762177996
769,FCU_037,FCU,2024-05-17 04:19:10.798039,Valve actuator,2,MEDIUM,2.519946966890172,2.519946966890172,2024-05-17 06:50:22.607120,1.1122969345486902,0.9384721664394797,1.0438597138899015
769,FCU_011,FCU,2024-05-25 11:06:52.912444,Valve actuator,2,MEDIUM,2.3234975133883364,2.3234975133883364,2024-05-25 13:26:17.503492,1.0208477886391008,1.1422936655985958,1.166107962502779
769,FCU_033,FCU,2024-10-27 06:23:44.402242,Fan motor failure,2,MEDIUM,3.875327580231848,3.875327580231848,2024-10-27 10:16:15.581531,1.0117799904948623,1.1308390864932423,1.1441603601833514
770,FCU_044,FCU,2025-01-15 01:03:32.335930,Fan motor failure,2,MEDIUM,3.3822918369940727,3.3822918369940727,2025-01-15 04:26:28.586543,0.990351975937712,0.9850794518537052,0.9755753815989551
770,FCU_022,FCU,2025-02-08 19:39:50.892616,Valve actuator,2,MEDIUM,5.921913565270946,5.921913565270946,2025-02-09 01:35:09.781451,0.933343118010649,1.1135826816228076,1.039354732228491
770,HP_002,HeatPump,2025-03-08 00:29:19.511968,Compressor degradation,4,CRITICAL,13.822924583233123,13.822924583233123,2025-03-08 14:18:42.040468,1.0690790350844677,0.9809683332246566,1.0487326791322344
770,FCU_023,FCU,2025-04-10 12:03:17.372591,Thermostat failure,1,LOW,2.2770931185213925,2.2770931185213925,2025-04-10 14:19:54.907818,0.9091013816291803,1.1273094594403694,1.0248385871008843
771,FCU_010,FCU,2024-02-23 07:55:26.086828,Valve actuator,2,MEDIUM,2.683178834338082,2.683178834338082,2024-02-23 10:36:25.530632,1.006256352053689,1.0559519612809944,1.0625583685025517
771,CHWP_002,CHW_Pump,2024-07-10 00:55:38.801780,Bearing wear,3,HIGH,10.331163905033987,10.331163905033987,2024-07-10 11:15:30.991838,1.0657840882695497,0.9368934229051776,0.9985261025367325
771,FCU_045,FCU,2024-07-14 05:11:07.393448,Valve actuator,2,MEDIUM,2.647456302719205,2.647456302719205,2024-07-14 07:49:58.236138,0.9613689754432536,0.9246485468987234,0.888928426177119
771,HP_001,HeatPump,2024-08-04 14:24:06.160808,Refrigerant leak,3,HIGH,8.754354458680208,8.754354458680208,2024-08-04 23:09:21.836859,1.017315726418701,1.078074023170867,1.096741658015202
771,FCU_048,FCU,2024-10-16 13:12:23.815975,Valve actuator,2,MEDIUM,3.1504084102991965,3.1504084102991965,2024-10-16 16:21:25.286252,0.9207364674110936,0.9767415713575578,0.8993215839853184
771,FCU_035,FCU,2024-11-20 09:41:53.399435,Coil fouling,1,LOW,3.0620288184554956,3.0620288184554956,2024-11-20 12:45:36.703181,1.048098808664698,1.049531153359193,1.1000123514922566
771,FCU_018,FCU,2025-01-24 22:58:10.737421,Fan motor failure,2,MEDIUM,3.358012305790646,3.358012305790646,2025-01-25 02:19:39.581722,1.131826513592813,0.9577249717343346,1.0839785157388473
771,FCU_019,FCU,2025-02-18 15:53:10.795061,Valve actuator,2,MEDIUM,3.3475143947512356,3.3475143947512356,2025-02-18 19:14:01.846882,1.1672277914263651,1.090256725533255,1.2725779498319219
771,FCU_029,FCU,2025-05-15 23:51:15.752846,Fan motor failure,2,MEDIUM,4.583572740945991,4.583572740945991,2025-05-16 04:26:16.614713,0.9271240791262866,0.9313319440282948,0.863460270968127
772,FCU_026,FCU,2025-02-13 08:08:54.160499,Coil fouling,1,LOW,1.5165580463865052,1.5165580463865052,2025-02-13 09:39:53.769466,0.9798873568332472,1.0063337562874182,0.9860937245405514
772,HP_002,HeatPump,2025-04-17 03:12:50.725503,Sensor malfunction,1,LOW,1.6145792677380444,1.6145792677380444,2025-04-17 04:49:43.210867,0.8758515680340828,1.1316160592347346,0.9911276998932919
773,HP_001,HeatPump,2023-10-23 01:52:13.398264,Refrigerant leak,3,HIGH,8.429945342804034,8.429945342804034,2023-10-23 10:18:01.201498,1.0592796772903363,1.0038605391323303,1.063369067936598
773,FCU_017,FCU,2024-09-21 02:30:44.458685,Coil fouling,1,LOW,2.8577241487071428,2.8577241487071428,2024-09-21 05:22:12.265620,0.9764860112634584,1.145532815587681,1.1185967698646133
773,FCU_013,FCU,2024-12-08 03:30:21.700200,Coil fouling,1,LOW,2.773830554952566,2.773830554952566,2024-12-08 06:16:47.490198,0.9711377248891623,0.9745692803713704,0.9464409936867207
773,FCU_036,FCU,2024-12-21 08:34:24.602247,Filter blockage,1,LOW,0.5,0.5,2024-12-21 09:04:24.602247,1.032828519380445,0.9897802264782685,1.0222732458255914
773,FCU_012,FCU,2025-01-07 06:13:25.778797,Fan motor failure,2,MEDIUM,3.622106990848606,3.622106990848606,2025-01-07 09:50:45.363964,0.9998073141620278,0.9498448568323448,0.9496618351801625
773,FCU_019,FCU,2025-05-22 18:13:29.133591,Fan motor failure,2,MEDIUM,4.001918047843697,4.001918047843697,2025-05-22 22:13:36.038563,0.8,1.0843017262029113,0.8674413809623291
774,FCU_019,FCU,2024-09-17 23:54:51.953771,Valve actuator,2,MEDIUM,2.648365364667202,2.648365364667202,2024-09-18 02:33:46.069084,1.0574202813072302,1.0640871051458174,1.1251872860586865
775,FCU_022,FCU,2025-01-20 18:42:23.818010,Filter blockage,1,LOW,0.971998733240381,0.971998733240381,2025-01-20 19:40:43.013450,0.8619199558743322,0.9816491984949169,0.8461030338508124
775,FCU_050,FCU,2025-01-25 18:28:26.560654,Valve actuator,2,MEDIUM,2.323746134571321,2.323746134571321,2025-01-25 20:47:52.046738,1.005770297648194,1.1344735960623225,1.141019846385619
775,HP_002,HeatPump,2025-05-16 16:36:38.325503,Compressor degradation,4,CRITICAL,17.73400423870198,17.73400423870198,2025-05-17 10:20:40.740762,1.1527313068780964,1.0573559974936728,1.2188473608262747
776,FCU_037,FCU,2023-04-30 09:07:23.397679,Filter blockage,1,LOW,1.2446736323456482,1.2446736323456482,2023-04-30 10:22:04.222755,0.9618381976674116,0.9026529664485006,0.8682061023679684
776,FCU_002,FCU,2024-05-14 06:36:21.012808,Fan motor failure,2,MEDIUM,4.355712046478657,4.355712046478657,2024-05-14 10:57:41.576175,1.1671326525113275,1.0305897289088235,1.202834923952285
776,FCU_008,FCU,2025-02-20 15:50:59.276852,Fan motor failure,2,MEDIUM,3.7254083892143055,3.7254083892143055,2025-02-20 19:34:30.747053,0.9777953361630284,1.1317890177207677,1.1066580230479017
776,FCU_040,FCU,2025-03-02 06:37:30.860217,Valve actuator,2,MEDIUM,2.0403047512555608,2.0403047512555608,2025-03-02 08:39:55.957322,0.8,1.0117731950796387,0.809418556063711
776,FCU_020,FCU,2025-04-09 12:04:26.961697,Coil fouling,1,LOW,2.0182063772011456,2.0182063772011456,2025-04-09 14:05:32.504655,1.1519617822724249,1.0719171497313993,1.2348075902529605
776,FCU_041,FCU,2025-04-11 09:40:54.554956,Filter blockage,1,LOW,1.0166785957791644,1.0166785957791644,2025-04-11 10:41:54.597901,0.901058545926416,0.959409512499876,0.86448414028111
777,FCU_035,FCU,2023-05-13 01:18:45.817423,Coil fouling,1,LOW,2.0079876872527933,2.0079876872527933,2023-05-13 03:19:14.573097,0.8637379470257143,1.0729108760139725,0.9267138373898692
777,FCU_005,FCU,2023-08-22 18:41:16.731384,Fan motor failure,2,MEDIUM,3.30427037185611,3.30427037185611,2023-08-22 21:59:32.104723,1.0365956740374325,1.1311908471217187,1.1725875386371123
777,FCU_032,FCU,2023-12-17 17:23:30.518271,Filter blockage,1,LOW,1.0450632565587241,1.0450632565587241,2023-12-17 18:26:12.745995,0.8846517889271908,1.1094595446262354,0.9814853708959456
777,HP_001,HeatPump,2024-02-15 19:47:06.710599,Compressor degradation,4,CRITICAL,16.477057203492564,16.477057203492564,2024-02-16 12:15:44.116532,0.9730200540675693,1.012086354352625,0.9847803192332404
777,FCU_036,FCU,2024-03-03 22:11:25.946893,Valve actuator,2,MEDIUM,4.378050546081143,4.378050546081143,2024-03-04 02:34:06.928859,0.9420501602587072,1.0795376798984713,1.016978644353668
777,FCU_046,FCU,2024-04-01 14:32:33.174780,Filter blockage,1,LOW,0.5,0.5,2024-04-01 15:02:33.174780,1.0466155125981293,0.9325629144505645,0.976034812737683
777,FCU_033,FCU,2024-04-26 18:30:44.290691,Fan motor failure,2,MEDIUM,4.634405004407212,4.634405004407212,2024-04-26 23:08:48.148707,0.8175270700592149,0.9739289363920897,0.7962132698145126
777,FCU_019,FCU,2024-05-31 00:46:09.728416,Fan motor failure,2,MEDIUM,4.261482606043667,4.261482606043667,2024-05-31 05:01:51.065798,1.0000672322727568,0.9748677761098745,0.9749333186860998
777,FCU_038,FCU,2024-10-02 15:30:15.566499,Fan motor failure,2,MEDIUM,2.856212004951848,2.856212004951848,2024-10-02 18:21:37.929717,0.9741146241011268,1.0139192178165581,0.9876735377322851
777,FCU_014,FCU,2024-11-30 07:23:55.768535,Filter blockage,1,LOW,1.1321996418300886,1.1321996418300886,2024-11-30 08:31:51.687246,0.8589942177590437,1.1302261254475505,0.9708577065196535
777,FCU_041,FCU,2025-02-10 18:05:02.969875,Fan motor failure,2,MEDIUM,4.116102808206955,4.116102808206955,2025-02-10 22:12:00.939985,0.8922398719283475,1.06309781082836,0.9485382545808025
778,FCU_028,FCU,2024-05-16 03:02:54.576775,Fan motor failure,2,MEDIUM,4.450567479845964,4.450567479845964,2024-05-16 07:29:56.619702,1.0486495279842964,0.9473814555092569,0.993471116140858
778,FCU_002,FCU,2024-06-28 09:53:19.322580,Filter blockage,1,LOW,1.0336967612326171,1.0336967612326171,2024-06-28 10:55:20.630920,0.8159044735874661,0.9339681243622191,0.7620287708552295
778,HP_002,HeatPump,2024-10-23 02:43:44.273219,Refrigerant leak,3,HIGH,4.557418246608125,4.557418246608125,2024-10-23 07:17:10.978907,1.0224243674854971,0.9877361689831371,1.009885527815132
778,FCU_038,FCU,2025-03-03 10:26:04.087940,Fan motor failure,2,MEDIUM,2.691927265537021,2.691927265537021,2025-03-03 13:07:35.026096,1.1372907078492007,0.9457422663301499,1.0755838915175235
778,FCU_033,FCU,2025-05-16 05:49:24.794627,Coil fouling,1,LOW,2.59293903819239,2.59293903819239,2025-05-16 08:24:59.375164,0.9440291899853821,1.1068607492128835,1.0449088565060516
779,CHWP_003,CHW_Pump,2024-12-09 03:19:52.949349,Seal leakage,2,MEDIUM,4.626861034646782,4.626861034646782,2024-12-09 07:57:29.649074,1.0883445461127483,0.9948251343592416,1.0827125093157626
779,HP_002,HeatPump,2025-01-24 15:27:19.619373,Control valve failure,3,HIGH,2.8242827699404467,2.8242827699404467,2025-01-24 18:16:47.037345,0.8902156564557105,1.0453251527137013,0.9305648170326934
780,FCU_012,FCU,2024-04-15 04:30:39.950241,Coil fouling,1,LOW,1.589597295189297,1.589597295189297,2024-04-15 06:06:02.500504,1.0445645373999934,0.9027645993241641,0.9429958860741359
780,HWP_002,HW_Pump,2024-05-25 20:00:16.053761,Seal leakage,2,MEDIUM,3.906168933950444,3.906168933950444,2024-05-25 23:54:38.261923,0.9960964861698611,1.1085484094954816,1.1042211754476376
780,FCU_008,FCU,2024-09-28 20:37:54.245354,Thermostat failure,1,LOW,1.1649016386470297,1.1649016386470297,2024-09-28 21:47:47.891253,0.9018338153827369,1.113924112497319,1.004574432420286
780,FCU_030,FCU,2024-11-15 23:34:21.022717,Valve actuator,2,MEDIUM,2.664408151234132,2.664408151234132,2024-11-16 02:14:12.892061,1.0590839700609629,0.9208085743324225,0.9752136005701573
780,FCU_034,FCU,2025-03-05 01:19:32.432768,Valve actuator,2,MEDIUM,2.7497009279935276,2.7497009279935276,2025-03-05 04:04:31.356109,1.0731541259759922,0.9928123327851792,1.065440651248265
781,FCU_045,FCU,2023-07-16 23:19:38.621965,Valve actuator,2,MEDIUM,3.522547551622404,3.522547551622404,2023-07-17 02:50:59.793151,0.8974070057566378,0.9629374458861297,0.8641468100436162
781,FCU_039,FCU,2025-01-25 17:18:24.555500,Fan motor failure,2,MEDIUM,4.254377282421833,4.254377282421833,2025-01-25 21:33:40.313717,1.0703659719880116,1.012343209085052,1.0835777229777845
782,FCU_025,FCU,2024-12-18 08:52:48.751285,Fan motor failure,2,MEDIUM,3.94863797159887,3.94863797159887,2024-12-18 12:49:43.847983,1.0668492466372401,1.1078120050191331,1.1818684029703526
782,FCU_047,FCU,2025-02-04 11:40:35.928886,Fan motor failure,2,MEDIUM,4.085491869197707,4.085491869197707,2025-02-04 15:45:43.699615,0.981620861032778,0.9428139139401213,0.9254858059955853
783,FCU_011,FCU,2024-02-26 21:49:12.113245,Fan motor failure,2,MEDIUM,8.305278178267315,8.305278178267315,2024-02-27 06:07:31.114687,0.985895376138493,1.0369884619774772,1.0223621297725622
783,FCU_043,FCU,2025-05-10 19:40:21.962880,Coil fouling,1,LOW,2.724788592161565,2.724788592161565,2025-05-10 22:23:51.201812,1.04638517108053,1.1461828795050282,1.1993487684604436
784,HP_002,HeatPump,2024-01-22 03:16:20.264902,Heat exchanger fouling,2,MEDIUM,6.083308657014748,6.083308657014748,2024-01-22 09:21:20.176067,1.0884275595868358,1.110287341737062,1.2084673418070255
784,HWP_002,HW_Pump,2024-02-21 13:59:30.147582,Seal leakage,2,MEDIUM,2.1028170608578947,2.1028170608578947,2024-02-21 16:05:40.289001,0.9891732163244609,1.0403353535955926,1.0290718677721975
784,FCU_038,FCU,2024-05-18 19:48:04.113477,Fan motor failure,2,MEDIUM,3.012843153268582,3.012843153268582,2024-05-18 22:48:50.348829,0.8440147882951288,1.049363396044066,0.8856782245567898
784,FCU_006,FCU,2024-06-17 13:49:47.492791,Filter blockage,1,LOW,1.5009683883155185,1.5009683883155185,2024-06-17 15:19:50.978989,1.0847971453025405,1.0814027176027166,1.1731025809778362
784,FCU_032,FCU,2024-07-19 06:36:39.446352,Valve actuator,2,MEDIUM,2.9551262853548343,2.9551262853548343,2024-07-19 09:33:57.900979,1.0904143039348642,1.1024900664628778,1.202170938417221
784,FCU_004,FCU,2025-01-30 06:36:51.691194,Valve actuator,2,MEDIUM,1.990044744675172,1.990044744675172,2025-01-30 08:36:15.852275,0.9721795337967231,0.9187602469559616,0.8931999085566089
784,FCU_026,FCU,2025-04-05 14:03:19.788898,Fan motor failure,2,MEDIUM,3.964223599764856,3.964223599764856,2025-04-05 18:01:10.993857,1.2277076915648089,0.9356457088273774,1.1486994333069789
785,FCU_031,FCU,2024-06-07 04:02:59.542790,Coil fouling,1,LOW,1.4388476384973434,1.4388476384973434,2024-06-07 05:29:19.394289,1.0519535186444846,0.9109228041782385,0.9582484490687988
785,FCU_036,FCU,2024-06-25 08:02:18.856246,Valve actuator,2,MEDIUM,3.178890380881991,3.178890380881991,2024-06-25 11:13:02.861617,1.037449109161025,1.052803774186945,1.092230337651611
785,FCU_028,FCU,2024-10-20 11:27:02.654815,Fan motor failure,2,MEDIUM,3.920140524382246,3.920140524382246,2024-10-20 15:22:15.160703,1.2406624615107618,1.046129678829552,1.2978938223961347
786,FCU_021,FCU,2024-08-11 12:22:01.508060,Filter blockage,1,LOW,0.9784359293422297,0.9784359293422297,2024-08-11 13:20:43.877406,0.9688032936249651,1.1019284617111818,1.0675519230448842
786,HP_002,HeatPump,2024-10-17 20:58:24.863086,Control valve failure,3,HIGH,2.6081622336746295,2.6081622336746295,2024-10-17 23:34:54.247127,1.0883488266947747,0.943197093581551,1.0265274501414028
786,FCU_003,FCU,2024-12-07 13:27:23.839724,Filter blockage,1,LOW,1.2143267875784303,1.2143267875784303,2024-12-07 14:40:15.416159,0.9756740456404777,1.0592952330368246,1.0335268655447112
787,FCU_023,FCU,2023-09-30 20:49:17.285059,Filter blockage,1,LOW,1.3489193078443504,1.3489193078443504,2023-09-30 22:10:13.394567,0.9465557267222648,1.0513380826651415,0.9951500828678955
787,FCU_029,FCU,2025-01-24 09:09:15.276984,Coil fouling,1,LOW,2.0825111009742447,2.0825111009742447,2025-01-24 11:14:12.316948,1.0189797590047924,1.0632049518851914,1.0833843256446742
787,FCU_039,FCU,2025-02-18 06:37:39.787695,Filter blockage,1,LOW,0.5829718430123875,0.5829718430123875,2025-02-18 07:12:38.486330,0.8,1.054278067334037,0.8434224538672297
787,CHWP_002,CHW_Pump,2025-04-20 02:31:55.696938,Motor overheating,3,HIGH,5.6839831774738085,5.6839831774738085,2025-04-20 08:12:58.036377,0.8,1.0564640729910901,0.8451712583928721
787,FCU_017,FCU,2025-05-04 15:42:35.868624,Coil fouling,1,LOW,2.827689859489791,2.827689859489791,2025-05-04 18:32:15.552118,0.9208022707410507,0.9621663519608155,0.8859649617161519
787,FCU_030,FCU,2025-05-04 18:17:00.409169,Filter blockage,1,LOW,1.1343564705923534,1.1343564705923534,2025-05-04 19:25:04.092463,1.060202835809556,1.0322720148803946,1.0944177175030385
788,FCU_050,FCU,2024-05-02 09:11:21.913949,Coil fouling,1,LOW,2.8384113452788373,2.8384113452788373,2024-05-02 12:01:40.194792,0.8608250840399092,1.0639135518814065,0.91584347270951
788,HP_002,HeatPump,2024-05-05 06:54:56.353629,Control valve failure,3,HIGH,3.109454656826197,3.109454656826197,2024-05-05 10:01:30.390394,1.0817947807357937,1.0940528210446405,1.1835406316553634
788,HWP_002,HW_Pump,2024-08-03 06:32:34.230551,Motor overheating,3,HIGH,4.821137996310324,4.821137996310324,2024-08-03 11:21:50.327338,0.9385857605848428,1.097860905857501,1.030436613340627
788,FCU_001,FCU,2025-02-12 10:04:43.383081,Coil fouling,1,LOW,2.0714786639704643,2.0714786639704643,2025-02-12 12:09:00.706271,0.9806672448763497,1.1312752731625753,1.1094046053290827
789,FCU_044,FCU,2024-08-18 20:09:15.525943,Coil fouling,1,LOW,2.5331358214078197,2.5331358214078197,2024-08-18 22:41:14.814900,1.0660282797185403,0.974916098857886,1.0392881317353826
789,FCU_035,FCU,2024-10-17 13:54:11.997671,Valve actuator,2,MEDIUM,3.1962317289717412,3.1962317289717412,2024-10-17 17:05:58.431895,1.2074626726834967,0.9588712985484344,1.1578013009047878
790,CHWP_001,CHW_Pump,2024-02-26 21:22:43.075281,Seal leakage,2,MEDIUM,5.555918204797958,5.555918204797958,2024-02-27 02:56:04.380818,0.9522694533782544,0.9064694313084412,0.8632031498561864
790,FCU_003,FCU,2024-09-16 15:36:42.441865,Filter blockage,1,LOW,1.1675759163193797,1.1675759163193797,2024-09-16 16:46:45.715164,0.8973125782901634,1.0262415264404643,0.920859430038726
790,FCU_033,FCU,2025-04-02 07:51:40.769268,Coil fouling,1,LOW,1.9279635209187982,1.9279635209187982,2025-04-02 09:47:21.437943,1.0218996705806795,0.928933842492655,0.949277187634489
791,FCU_046,FCU,2024-04-29 20:36:15.476250,Fan motor failure,2,MEDIUM,5.459665326959743,5.459665326959743,2024-04-30 02:03:50.271427,0.8103730820704379,1.0750133252333423,0.8711618616361336
791,FCU_029,FCU,2024-09-30 23:47:48.270750,Thermostat failure,1,LOW,2.1269026363827295,2.1269026363827295,2024-10-01 01:55:25.120241,1.1883913738554615,1.016900446097042,1.2084757182114956
791,HWP_001,HW_Pump,2025-01-24 22:14:36.730448,Bearing wear,3,HIGH,9.16736009221433,9.16736009221433,2025-01-25 07:24:39.226780,1.0111908022771288,1.0485756503840302,1.0603100531600895
791,FCU_021,FCU,2025-03-31 18:02:13.534438,Filter blockage,1,LOW,0.868400200946295,0.868400200946295,2025-03-31 18:54:19.775161,0.9582277834498073,0.9136647750596525,0.8754989722215776
793,FCU_039,FCU,2024-04-21 05:24:36.469685,Valve actuator,2,MEDIUM,1.6785056460002228,1.6785056460002228,2024-04-21 07:05:19.090011,1.1050848607257773,1.019154243662149,1.1262519254154708
793,HWP_002,HW_Pump,2024-04-28 17:11:40.422136,Bearing wear,3,HIGH,5.809442092071729,5.809442092071729,2024-04-28 23:00:14.413667,1.173096476331426,1.107040643934699,1.298665478555468
793,FCU_046,FCU,2024-09-30 20:10:18.712880,Valve actuator,2,MEDIUM,2.4384205107714574,2.4384205107714574,2024-09-30 22:36:37.026719,1.0154940413176279,1.0344202051695688,1.0504475545682552
794,FCU_043,FCU,2024-05-29 13:11:28.005193,Filter blockage,1,LOW,1.056287015063941,1.056287015063941,2024-05-29 14:14:50.638447,1.025033181805106,1.1210216256066823,1.1490843637679498
794,CHWP_002,CHW_Pump,2024-09-18 01:07:00.000001,Bearing wear,3,HIGH,5.946982681757885,5.946982681757885,2024-09-18 07:03:49.137655,1.0523365708267651,1.0803895862483026,1.1369334723494864
794,FCU_024,FCU,2024-10-19 01:22:44.008553,Fan motor failure,2,MEDIUM,3.990509068170607,3.990509068170607,2024-10-19 05:22:09.841198,1.0416430990964158,0.9842318960304256,1.0252183624106739
794,FCU_042,FCU,2024-12-08 09:16:22.877156,Coil fouling,1,LOW,3.156550897714842,3.156550897714842,2024-12-08 12:25:46.460388,1.1244678482766532,1.145162604900224,1.287698530259042
794,FCU_022,FCU,2025-02-19 15:31:11.608892,Thermostat failure,1,LOW,1.9889477423454807,1.9889477423454807,2025-02-19 17:30:31.820764,1.0279314964989554,1.1065753304471355,1.1374836354153501
795,CHWP_003,CHW_Pump,2024-07-17 23:20:25.483302,Seal leakage,2,MEDIUM,3.4943151383275817,3.4943151383275817,2024-07-18 02:50:05.017800,0.935089623866034,0.9942982154556375,0.9297579443010808
795,FCU_021,FCU,2025-02-21 10:16:58.036518,Coil fouling,1,LOW,2.1229374683330127,2.1229374683330127,2025-02-21 12:24:20.611404,1.1314786127204335,1.0949482340349594,1.2389105088465644
795,FCU_034,FCU,2025-03-15 03:59:16.819088,Filter blockage,1,LOW,0.8552390165951665,0.8552390165951665,2025-03-15 04:50:35.679548,1.0105095605881642,1.055348894008471,1.066440147151705
796,FCU_045,FCU,2024-06-21 20:47:52.362925,Fan motor failure,2,MEDIUM,4.739978591558888,4.739978591558888,2024-06-22 01:32:16.285855,0.9425644377061573,1.1047198787317356,1.0412696713195926
796,FCU_026,FCU,2024-09-16 12:28:23.055577,Coil fouling,1,LOW,1.656167027036078,1.656167027036078,2024-09-16 14:07:45.256874,0.9931938687919053,0.937804115326653,0.9314212974702486
796,FCU_013,FCU,2024-12-26 13:38:46.358878,Filter blockage,1,LOW,1.3642876702635485,1.3642876702635485,2024-12-26 15:00:37.794491,0.9944509405827674,1.1484099832121908,1.1420373879800032
796,HP_001,HeatPump,2025-03-05 09:38:23.873401,Heat exchanger fouling,2,MEDIUM,4.2040302970209575,4.2040302970209575,2025-03-05 13:50:38.382470,1.06538463029726,1.0735410263120617,1.143734109426417
797,FCU_001,FCU,2023-10-13 08:44:58.431358,Fan motor failure,2,MEDIUM,4.23738749572857,4.23738749572857,2023-10-13 12:59:13.026343,1.034098813548391,1.1388928928430493,1.177727789247692
