run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time
822,HP_001,HeatPump,2025-03-30 21:15:41.010681,Control valve failure,3,HIGH,2.687005680679367,2.687005680679367,2025-03-30 23:56:54.231131
823,CHWP_001,CHW_Pump,2023-06-23 14:55:37.359721,VFD malfunction,2,MEDIUM,3.9603036332079355,3.9603036332079355,2023-06-23 18:53:14.452801
823,CHWP_002,CHW_Pump,2023-11-23 18:33:06.655394,Bearing wear,3,HIGH,7.169981858072022,7.169981858072022,2023-11-24 01:43:18.590083
823,FCU_031,FCU,2025-01-08 15:07:39.106372,Fan motor failure,2,MEDIUM,2.9678554205387915,2.9678554205387915,2025-01-08 18:05:43.385886
823,FCU_006,FCU,2025-02-11 11:44:20.206311,Filter blockage,1,LOW,1.8022716733169697,1.8022716733169697,2025-02-11 13:32:28.384335
823,FCU_035,FCU,2025-03-08 15:35:04.761696,Coil fouling,1,LOW,1.6787313761578313,1.6787313761578313,2025-03-08 17:15:48.194650
824,HWP_002,HW_Pump,2024-01-04 13:12:52.220356,VFD malfunction,2,MEDIUM,3.187526691425872,3.187526691425872,2024-01-04 16:24:07.316445
824,CHWP_001,CHW_Pump,2024-04-18 19:40:46.130877,Seal leakage,2,MEDIUM,3.084772579409471,3.084772579409471,2024-04-18 22:45:51.312163
824,FCU_033,FCU,2024-08-19 02:22:58.245809,Fan motor failure,2,MEDIUM,2.553973714706019,2.553973714706019,2024-08-19 04:56:12.551182
824,FCU_015,FCU,2024-09-10 11:34:21.581152,Coil fouling,1,LOW,1.5821550303506446,1.5821550303506446,2024-09-10 13:09:17.339261
824,CHWP_001,CHW_Pump,2024-09-21 23:30:51.140744,Bearing wear,3,HIGH,7.0405201221063445,7.0405201221063445,2024-09-22 06:33:17.013184
824,FCU_045,FCU,2024-12-06 00:31:23.882961,Thermostat failure,1,LOW,2.6280831860123874,2.6280831860123874,2024-12-06 03:09:04.982431
824,FCU_002,FCU,2025-04-29 22:23:12.553875,Coil fouling,1,LOW,2.146077569161674,2.146077569161674,2025-04-30 00:31:58.433124
824,FCU_035,FCU,2025-05-11 17:15:42.753451,Filter blockage,1,LOW,1.2962087010794734,1.2962087010794734,2025-05-11 18:33:29.104775
825,FCU_031,FCU,2023-05-13 08:26:08.392675,Filter blockage,1,LOW,1.3787869985315038,1.3787869985315038,2023-05-13 09:48:52.025870
825,FCU_012,FCU,2023-08-13 14:22:00.244771,Valve actuator,2,MEDIUM,4.177767921237377,4.177767921237377,2023-08-13 18:32:40.209287
825,FCU_008,FCU,2023-12-18 13:21:29.613546,Filter blockage,1,LOW,0.7474612872214145,0.7474612872214145,2023-12-18 14:06:20.474180
825,FCU_043,FCU,2024-07-17 03:43:21.593849,Valve actuator,2,MEDIUM,1.8128822063376695,1.8128822063376695,2024-07-17 05:32:07.969792
825,FCU_021,FCU,2025-05-14 23:37:10.686422,Coil fouling,1,LOW,2.427047572405905,2.427047572405905,2025-05-15 02:02:48.057683
826,FCU_039,FCU,2024-05-02 15:06:53.259431,Fan motor failure,2,MEDIUM,4.032310303336253,4.032310303336253,2024-05-02 19:08:49.576523
826,HP_002,HeatPump,2024-06-02 14:54:45.556865,Sensor malfunction,1,LOW,1.5648175830838527,1.5648175830838527,2024-06-02 16:28:38.900164
826,FCU_017,FCU,2024-07-26 19:03:43.637923,Coil fouling,1,LOW,2.195116511063039,2.195116511063039,2024-07-26 21:15:26.057363
826,FCU_041,FCU,2024-10-13 00:21:38.012855,Fan motor failure,2,MEDIUM,2.692726454724554,2.692726454724554,2024-10-13 03:03:11.828092
826,FCU_029,FCU,2025-01-05 01:13:00.605610,Fan motor failure,2,MEDIUM,4.614150766156015,4.614150766156015,2025-01-05 05:49:51.548368
826,FCU_037,FCU,2025-03-16 11:32:28.885923,Fan motor failure,2,MEDIUM,5.02202432314314,5.02202432314314,2025-03-16 16:33:48.173486
827,FCU_001,FCU,2024-09-25 23:17:13.094152,Valve actuator,2,MEDIUM,2.6319070542921605,2.6319070542921605,2024-09-26 01:55:07.959547
827,FCU_043,FCU,2025-03-17 12:23:05.908891,Coil fouling,1,LOW,1.880205846273053,1.880205846273053,2025-03-17 14:15:54.649938
827,FCU_008,FCU,2025-04-19 01:42:45.589854,Coil fouling,1,LOW,3.0568123470775217,3.0568123470775217,2025-04-19 04:46:10.114303
828,FCU_011,FCU,2024-05-08 09:38:59.792218,Fan motor failure,2,MEDIUM,3.2861811434341117,3.2861811434341117,2024-05-08 12:56:10.044334
828,FCU_009,FCU,2024-10-10 00:04:16.986765,Coil fouling,1,LOW,2.3196957250743133,2.3196957250743133,2024-10-10 02:23:27.891375
828,FCU_007,FCU,2024-11-17 23:46:06.596726,Filter blockage,1,LOW,1.056215990308369,1.056215990308369,2024-11-18 00:49:28.974291
828,FCU_018,FCU,2025-03-29 11:46:31.591436,Filter blockage,1,LOW,0.7271418142663286,0.7271418142663286,2025-03-29 12:30:09.301967
828,FCU_014,FCU,2025-04-14 05:10:51.107283,Fan motor failure,2,MEDIUM,3.294918500083059,3.294918500083059,2025-04-14 08:28:32.813883
828,FCU_028,FCU,2025-05-24 03:55:03.859573,Filter blockage,1,LOW,0.8797810753052575,0.8797810753052575,2025-05-24 04:47:51.071444
829,FCU_021,FCU,2024-07-03 17:24:32.468914,Coil fouling,1,LOW,2.2164727296494426,2.2164727296494426,2024-07-03 19:37:31.770741
829,FCU_015,FCU,2024-12-24 18:17:00.628824,Coil fouling,1,LOW,1.7220730434803917,1.7220730434803917,2024-12-24 20:00:20.091781
829,FCU_007,FCU,2025-05-24 19:40:01.189645,Fan motor failure,2,MEDIUM,3.9888252677856384,3.9888252677856384,2025-05-24 23:39:20.960609
830,FCU_004,FCU,2024-02-01 17:52:44.963560,Thermostat failure,1,LOW,1.3737992437371251,1.3737992437371251,2024-02-01 19:15:10.640837
830,FCU_046,FCU,2024-10-20 11:01:34.496865,Thermostat failure,1,LOW,2.7991121277682267,2.7991121277682267,2024-10-20 13:49:31.300525
830,CHWP_002,CHW_Pump,2025-05-11 14:51:39.538114,Bearing wear,3,HIGH,10.131981855151079,10.131981855151079,2025-05-12 00:59:34.672793
831,CHWP_002,CHW_Pump,2023-11-14 22:48:48.638330,Bearing wear,3,HIGH,9.498065608194791,9.498065608194791,2023-11-15 08:18:41.674520
831,FCU_033,FCU,2024-01-17 00:47:00.114755,Valve actuator,2,MEDIUM,1.9326889680019086,1.9326889680019086,2024-01-17 02:42:57.795040
831,FCU_035,FCU,2024-05-05 13:14:11.113125,Valve actuator,2,MEDIUM,3.7009798679295622,3.7009798679295622,2024-05-05 16:56:14.640650
831,FCU_001,FCU,2024-06-15 08:21:19.023674,Filter blockage,1,LOW,0.9417187553072746,0.9417187553072746,2024-06-15 09:17:49.211193
831,FCU_017,FCU,2024-09-19 05:07:32.355506,Filter blockage,1,LOW,0.7603464247297425,0.7603464247297425,2024-09-19 05:53:09.602635
831,FCU_045,FCU,2025-03-13 11:06:04.619274,Filter blockage,1,LOW,2.1686178999392087,2.1686178999392087,2025-03-13 13:16:11.643714
832,CT_001,CoolingTower,2023-03-12 00:43:01.549659,Drift eliminator damage,2,MEDIUM,3.000559957903983,3.000559957903983,2023-03-12 03:43:03.565507
832,FCU_004,FCU,2024-04-18 18:01:48.996843,Valve actuator,2,MEDIUM,2.8726155867748107,2.8726155867748107,2024-04-18 20:54:10.412955
833,CHWP_001,CHW_Pump,2024-10-17 04:06:56.354110,VFD malfunction,2,MEDIUM,2.230090346135827,2.230090346135827,2024-10-17 06:20:44.679356
833,FCU_045,FCU,2025-01-12 22:33:37.047109,Filter blockage,1,LOW,0.8778601727030856,0.8778601727030856,2025-01-12 23:26:17.343731
833,FCU_003,FCU,2025-05-12 14:12:39.098983,Fan motor failure,2,MEDIUM,3.141716256352712,3.141716256352712,2025-05-12 17:21:09.277506
833,HWP_001,HW_Pump,2025-05-23 23:13:54.119947,Impeller damage,4,CRITICAL,11.027754142575436,11.027754142575436,2025-05-24 10:15:34.034860
834,FCU_004,FCU,2024-10-10 15:47:36.464306,Coil fouling,1,LOW,2.037509517962436,2.037509517962436,2024-10-10 17:49:51.498571
834,FCU_016,FCU,2024-12-09 13:41:58.217358,Coil fouling,1,LOW,2.070149718972221,2.070149718972221,2024-12-09 15:46:10.756346
834,FCU_028,FCU,2024-12-23 21:49:15.971173,Thermostat failure,1,LOW,2.2533289766330284,2.2533289766330284,2024-12-24 00:04:27.955489
835,CHWP_003,CHW_Pump,2023-09-16 05:51:19.427408,Seal leakage,2,MEDIUM,3.869947445657424,3.869947445657424,2023-09-16 09:43:31.238212
835,FCU_031,FCU,2024-08-15 18:55:28.898511,Thermostat failure,1,LOW,2.2360853212458265,2.2360853212458265,2024-08-15 21:09:38.805667
835,FCU_004,FCU,2024-08-28 03:01:38.515836,Filter blockage,1,LOW,1.0626733630536687,1.0626733630536687,2024-08-28 04:05:24.139943
835,HP_001,HeatPump,2024-10-22 22:55:16.249182,Sensor malfunction,1,LOW,2.013309855758974,2.013309855758974,2024-10-23 00:56:04.164663
835,FCU_026,FCU,2024-11-14 21:04:56.618246,Fan motor failure,2,MEDIUM,3.039592399688143,3.039592399688143,2024-11-15 00:07:19.150885
835,FCU_046,FCU,2025-01-20 18:59:57.394548,Filter blockage,1,LOW,1.4268083613034,1.4268083613034,2025-01-20 20:25:33.904649
835,FCU_005,FCU,2025-05-21 02:04:38.378638,Filter blockage,1,LOW,1.2059121075910404,1.2059121075910404,2025-05-21 03:16:59.662225
836,FCU_001,FCU,2024-01-30 07:28:41.868683,Valve actuator,2,MEDIUM,3.112284336278359,3.112284336278359,2024-01-30 10:35:26.092294
836,FCU_023,FCU,2024-05-19 04:50:20.592129,Fan motor failure,2,MEDIUM,3.845437896623229,3.845437896623229,2024-05-19 08:41:04.168557
836,FCU_049,FCU,2024-05-25 12:11:18.581983,Thermostat failure,1,LOW,1.5238833665563718,1.5238833665563718,2024-05-25 13:42:44.562103
836,FCU_039,FCU,2024-08-08 04:33:39.794013,Coil fouling,1,LOW,1.2803516427254995,1.2803516427254995,2024-08-08 05:50:29.059927
836,FCU_018,FCU,2025-01-18 11:03:20.084807,Valve actuator,2,MEDIUM,3.2669499014469645,3.2669499014469645,2025-01-18 14:19:21.104452
836,FCU_026,FCU,2025-05-14 05:18:18.980515,Coil fouling,1,LOW,1.3047368313543894,1.3047368313543894,2025-05-14 06:36:36.033108
837,HP_002,HeatPump,2024-03-31 14:58:02.122430,Compressor degradation,4,CRITICAL,12.34643621343203,12.34643621343203,2024-04-01 03:18:49.292798
837,FCU_046,FCU,2024-04-16 03:44:42.091830,Coil fouling,1,LOW,2.04552084519506,2.04552084519506,2024-04-16 05:47:25.966873
837,FCU_048,FCU,2025-01-22 06:41:54.988045,Filter blockage,1,LOW,1.5278736001209883,1.5278736001209883,2025-01-22 08:13:35.333005
837,FCU_043,FCU,2025-04-02 10:36:34.026237,Filter blockage,1,LOW,0.7537790522695116,0.7537790522695116,2025-04-02 11:21:47.630825
837,FCU_036,FCU,2025-05-14 14:48:50.834491,Filter blockage,1,LOW,1.1291296946343954,1.1291296946343954,2025-05-14 15:56:35.701392
838,FCU_016,FCU,2024-08-30 08:23:33.314598,Fan motor failure,2,MEDIUM,4.447551047874184,4.447551047874184,2024-08-30 12:50:24.498370
839,FCU_028,FCU,2024-07-15 07:45:32.182709,Thermostat failure,1,LOW,1.991346047538016,1.991346047538016,2024-07-15 09:45:01.028480
840,FCU_032,FCU,2023-10-08 16:06:11.528105,Coil fouling,1,LOW,3.1196991857116716,3.1196991857116716,2023-10-08 19:13:22.445174
840,FCU_008,FCU,2024-05-25 05:32:58.199283,Filter blockage,1,LOW,0.8444846876285746,0.8444846876285746,2024-05-25 06:23:38.344158
840,FCU_038,FCU,2024-07-16 18:58:33.286096,Fan motor failure,2,MEDIUM,2.3167783633570598,2.3167783633570598,2024-07-16 21:17:33.688204
840,FCU_004,FCU,2024-08-27 23:59:44.116204,Fan motor failure,2,MEDIUM,4.447387620121329,4.447387620121329,2024-08-28 04:26:34.711636
840,FCU_014,FCU,2025-04-01 08:25:16.063225,Thermostat failure,1,LOW,1.565176533726322,1.565176533726322,2025-04-01 09:59:10.698746
841,FCU_030,FCU,2024-11-14 12:01:52.813439,Coil fouling,1,LOW,2.3381006648286946,2.3381006648286946,2024-11-14 14:22:09.975832
841,FCU_015,FCU,2025-03-30 14:03:37.518491,Valve actuator,2,MEDIUM,3.2932591856261064,3.2932591856261064,2025-03-30 17:21:13.251559
841,FCU_024,FCU,2025-04-24 14:15:19.076455,Valve actuator,2,MEDIUM,4.523642169367858,4.523642169367858,2025-04-24 18:46:44.188265
842,FCU_022,FCU,2024-10-15 01:56:59.514436,Valve actuator,2,MEDIUM,1.535442916700903,1.535442916700903,2024-10-15 03:29:07.108936
842,FCU_023,FCU,2024-11-11 10:36:01.667399,Fan motor failure,2,MEDIUM,2.9153465158875225,2.9153465158875225,2024-11-11 13:30:56.914856
843,HP_001,HeatPump,2024-02-09 16:11:27.632416,Compressor degradation,4,CRITICAL,11.165161748132796,11.165161748132796,2024-02-10 03:21:22.214709
843,FCU_033,FCU,2025-04-14 05:18:07.970576,Coil fouling,1,LOW,1.6960239555316117,1.6960239555316117,2025-04-14 06:59:53.656816
843,FCU_031,FCU,2025-04-17 06:39:05.568077,Valve actuator,2,MEDIUM,2.9916342699110965,2.9916342699110965,2025-04-17 09:38:35.451449
843,FCU_022,FCU,2025-05-05 07:04:03.673457,Fan motor failure,2,MEDIUM,3.857589744229879,3.857589744229879,2025-05-05 10:55:30.996536
843,FCU_007,FCU,2025-05-08 06:09:29.348986,Coil fouling,1,LOW,1.83086181600044,1.83086181600044,2025-05-08 07:59:20.451524
844,FCU_021,FCU,2024-07-25 20:08:47.243464,Coil fouling,1,LOW,2.359873595184936,2.359873595184936,2024-07-25 22:30:22.788407
844,FCU_013,FCU,2024-08-28 18:30:57.986132,Filter blockage,1,LOW,1.681779651577556,1.681779651577556,2024-08-28 20:11:52.392878
844,FCU_002,FCU,2025-01-07 01:43:05.735282,Thermostat failure,1,LOW,1.5457955600631257,1.5457955600631257,2025-01-07 03:15:50.599298
844,HWP_002,HW_Pump,2025-04-13 04:57:23.747150,Bearing wear,3,HIGH,8.967537308217192,8.967537308217192,2025-04-13 13:55:26.881460
844,FCU_025,FCU,2025-05-17 11:03:40.597407,Coil fouling,1,LOW,1.933253579076795,1.933253579076795,2025-05-17 12:59:40.310292
845,HP_002,HeatPump,2025-01-14 19:44:30.630882,Control valve failure,3,HIGH,4.396483214244473,4.396483214244473,2025-01-15 00:08:17.970453
845,FCU_029,FCU,2025-04-23 19:50:57.198605,Fan motor failure,2,MEDIUM,3.7464304818675247,3.7464304818675247,2025-04-23 23:35:44.348340
845,FCU_007,FCU,2025-05-19 23:49:26.239368,Filter blockage,1,LOW,0.9714545879597511,0.9714545879597511,2025-05-20 00:47:43.475885
845,FCU_032,FCU,2025-05-22 01:20:23.057004,Filter blockage,1,LOW,0.7072030493800353,0.7072030493800353,2025-05-22 02:02:48.987982
846,FCU_035,FCU,2024-05-18 01:54:22.165700,Filter blockage,1,LOW,0.6994757719023019,0.6994757719023019,2024-05-18 02:36:20.278479
846,FCU_037,FCU,2024-07-07 08:19:25.135515,Filter blockage,1,LOW,0.7935058903084942,0.7935058903084942,2024-07-07 09:07:01.756720
846,FCU_009,FCU,2024-10-20 13:01:06.958187,Filter blockage,1,LOW,1.0395731014406928,1.0395731014406928,2024-10-20 14:03:29.421352
846,FCU_013,FCU,2024-12-13 15:35:20.389981,Fan motor failure,2,MEDIUM,5.030645660329189,5.030645660329189,2024-12-13 20:37:10.714358
846,FCU_029,FCU,2025-01-17 04:57:40.294333,Coil fouling,1,LOW,1.976710365526789,1.976710365526789,2025-01-17 06:56:16.451649
846,FCU_017,FCU,2025-03-30 11:02:07.484969,Valve actuator,2,MEDIUM,2.8202929629630806,2.8202929629630806,2025-03-30 13:51:20.539636
846,FCU_049,FCU,2025-04-16 16:35:36.258711,Valve actuator,2,MEDIUM,4.253666034729659,4.253666034729659,2025-04-16 20:50:49.456436
847,FCU_009,FCU,2023-11-07 18:09:33.469186,Coil fouling,1,LOW,1.7070834626557772,1.7070834626557772,2023-11-07 19:51:58.969652
847,FCU_001,FCU,2024-05-21 07:54:59.523052,Coil fouling,1,LOW,1.8633797839735704,1.8633797839735704,2024-05-21 09:46:47.690274
847,FCU_008,FCU,2024-12-02 20:20:29.656961,Filter blockage,1,LOW,1.016957518625636,1.016957518625636,2024-12-02 21:21:30.704028
847,FCU_028,FCU,2024-12-04 15:51:25.013919,Fan motor failure,2,MEDIUM,4.3606846963257055,4.3606846963257055,2024-12-04 20:13:03.478826
847,FCU_003,FCU,2025-01-28 19:15:22.968445,Valve actuator,2,MEDIUM,2.4653167118987107,2.4653167118987107,2025-01-28 21:43:18.108608
847,HP_002,HeatPump,2025-04-02 15:31:58.816769,Sensor malfunction,1,LOW,1.935228580095574,1.935228580095574,2025-04-02 17:28:05.639657
847,FCU_005,FCU,2025-04-27 00:23:06.997772,Coil fouling,1,LOW,1.1250593910256361,1.1250593910256361,2025-04-27 01:30:37.211580
848,FCU_047,FCU,2024-05-13 16:05:34.349412,Filter blockage,1,LOW,0.9960337225339192,0.9960337225339192,2024-05-13 17:05:20.070813
848,HWP_002,HW_Pump,2024-08-08 14:39:32.276945,Seal leakage,2,MEDIUM,4.739099745351947,4.739099745351947,2024-08-08 19:23:53.036028
848,FCU_036,FCU,2025-02-26 05:20:28.884365,Valve actuator,2,MEDIUM,2.9211541964512198,2.9211541964512198,2025-02-26 08:15:45.039472
849,HP_001,HeatPump,2023-07-20 14:44:00.896864,Heat exchanger fouling,2,MEDIUM,4.726825827635213,4.726825827635213,2023-07-20 19:27:37.469843
849,FCU_029,FCU,2024-09-09 18:25:31.815881,Fan motor failure,2,MEDIUM,2.5356303816376786,2.5356303816376786,2024-09-09 20:57:40.085255
849,FCU_038,FCU,2024-11-09 16:13:28.027794,Fan motor failure,2,MEDIUM,3.260201515831052,3.260201515831052,2024-11-09 19:29:04.753251
849,CHWP_001,CHW_Pump,2025-01-18 23:04:32.351085,VFD malfunction,2,MEDIUM,2.4641691558398864,2.4641691558398864,2025-01-19 01:32:23.360046
849,FCU_043,FCU,2025-01-27 06:23:18.668835,Valve actuator,2,MEDIUM,3.0472150637954796,3.0472150637954796,2025-01-27 09:26:08.643065
849,CHWP_003,CHW_Pump,2025-03-21 11:36:09.116788,Bearing wear,3,HIGH,7.280258282254921,7.280258282254921,2025-03-21 18:52:58.046604
850,HWP_002,HW_Pump,2025-03-21 20:34:09.875660,Seal leakage,2,MEDIUM,5.778637610359058,5.778637610359058,2025-03-22 02:20:52.971057
850,FCU_012,FCU,2025-03-27 14:45:10.634517,Filter blockage,1,LOW,2.1136751368342344,2.1136751368342344,2025-03-27 16:51:59.865010
850,FCU_023,FCU,2025-04-29 21:49:50.708658,Fan motor failure,2,MEDIUM,2.3493991601863833,2.3493991601863833,2025-04-30 00:10:48.545635
850,FCU_008,FCU,2025-05-14 11:33:03.772102,Filter blockage,1,LOW,0.6345499537065858,0.6345499537065858,2025-05-14 12:11:08.151935
850,FCU_037,FCU,2025-05-21 16:19:15.971210,Fan motor failure,2,MEDIUM,4.3419304302019155,4.3419304302019155,2025-05-21 20:39:46.920759
851,HWP_001,HW_Pump,2024-01-22 01:34:10.753784,Bearing wear,3,HIGH,8.331543518770896,8.331543518770896,2024-01-22 09:54:04.310452
851,FCU_007,FCU,2024-02-10 21:03:04.198567,Fan motor failure,2,MEDIUM,3.0164912269840314,3.0164912269840314,2024-02-11 00:04:03.566984
851,FCU_016,FCU,2024-11-04 22:54:21.215798,Coil fouling,1,LOW,1.9391494938290939,1.9391494938290939,2024-11-05 00:50:42.153976
851,FCU_005,FCU,2025-02-17 07:18:47.046649,Thermostat failure,1,LOW,2.452389402032036,2.452389402032036,2025-02-17 09:45:55.648496
851,HP_002,HeatPump,2025-04-14 16:36:04.562624,Refrigerant leak,3,HIGH,5.608594223714011,5.608594223714011,2025-04-14 22:12:35.501829
853,FCU_017,FCU,2024-10-31 18:14:25.030146,Valve actuator,2,MEDIUM,2.2479788940006116,2.2479788940006116,2024-10-31 20:29:17.754164
853,FCU_050,FCU,2025-03-26 22:08:10.872998,Coil fouling,1,LOW,2.718455613969579,2.718455613969579,2025-03-27 00:51:17.313208
853,HP_001,HeatPump,2025-05-17 20:14:13.968646,Refrigerant leak,3,HIGH,6.361955100942566,6.361955100942566,2025-05-18 02:35:57.007009
854,FCU_010,FCU,2025-02-10 00:22:04.531413,Thermostat failure,1,LOW,2.255434151929012,2.255434151929012,2025-02-10 02:37:24.094360
854,CHWP_001,CHW_Pump,2025-02-10 21:09:24.193085,Bearing wear,3,HIGH,12.828272501820626,12.828272501820626,2025-02-11 09:59:05.974092
855,FCU_050,FCU,2023-07-25 07:43:00.531419,Valve actuator,2,MEDIUM,4.209523194527808,4.209523194527808,2023-07-25 11:55:34.814919
855,FCU_044,FCU,2024-02-21 06:22:33.768109,Fan motor failure,2,MEDIUM,7.135771107375437,7.135771107375437,2024-02-21 13:30:42.544096
855,HWP_002,HW_Pump,2024-05-24 03:42:09.541757,Seal leakage,2,MEDIUM,3.8434446445880144,3.8434446445880144,2024-05-24 07:32:45.942478
855,FCU_014,FCU,2024-11-17 14:34:50.045965,Coil fouling,1,LOW,1.0815269119501543,1.0815269119501543,2024-11-17 15:39:43.542848
855,CHWP_001,CHW_Pump,2024-12-14 04:09:10.159486,Seal leakage,2,MEDIUM,3.974551670670516,3.974551670670516,2024-12-14 08:07:38.545500
855,FCU_035,FCU,2024-12-20 20:53:49.365134,Fan motor failure,2,MEDIUM,2.9449083068708233,2.9449083068708233,2024-12-20 23:50:31.035039
855,FCU_026,FCU,2025-01-09 19:13:06.449286,Filter blockage,1,LOW,0.8510163024537171,0.8510163024537171,2025-01-09 20:04:10.107975
855,FCU_022,FCU,2025-01-10 07:06:09.711402,Fan motor failure,2,MEDIUM,2.631306312525544,2.631306312525544,2025-01-10 09:44:02.414127
855,CHWP_002,CHW_Pump,2025-01-31 16:42:17.936205,Bearing wear,3,HIGH,7.94774608941816,7.94774608941816,2025-02-01 00:39:09.822127
855,HWP_001,HW_Pump,2025-05-24 23:39:09.426958,Impeller damage,4,CRITICAL,12.649227875148569,12.649227875148569,2025-05-25 12:18:06.647309
856,FCU_011,FCU,2024-04-28 00:15:38.028390,Coil fouling,1,LOW,1.8620179031743445,1.8620179031743445,2024-04-28 02:07:21.292841
856,FCU_028,FCU,2024-05-19 23:22:39.582410,Fan motor failure,2,MEDIUM,3.662003421045476,3.662003421045476,2024-05-20 03:02:22.794726
856,HP_001,HeatPump,2025-01-28 12:49:34.527147,Heat exchanger fouling,2,MEDIUM,4.0077742471960764,4.0077742471960764,2025-01-28 16:50:02.514437
856,FCU_027,FCU,2025-04-24 13:12:33.426249,Valve actuator,2,MEDIUM,3.5070531655464228,3.5070531655464228,2025-04-24 16:42:58.817645
857,CHWP_001,CHW_Pump,2024-11-28 09:24:51.498379,Seal leakage,2,MEDIUM,3.643978438468682,3.643978438468682,2024-11-28 13:03:29.820757
857,FCU_027,FCU,2025-01-21 15:33:31.207770,Coil fouling,1,LOW,2.4035313959598743,2.4035313959598743,2025-01-21 17:57:43.920795
858,FCU_017,FCU,2024-08-21 05:40:51.490318,Fan motor failure,2,MEDIUM,4.987441945724326,4.987441945724326,2024-08-21 10:40:06.281323
858,FCU_028,FCU,2025-01-31 06:14:07.241368,Filter blockage,1,LOW,1.1213151727659245,1.1213151727659245,2025-01-31 07:21:23.975990
858,FCU_021,FCU,2025-03-14 15:43:08.781105,Coil fouling,1,LOW,1.886302586411122,1.886302586411122,2025-03-14 17:36:19.470416
859,FCU_047,FCU,2024-08-23 02:11:21.010631,Fan motor failure,2,MEDIUM,2.5999650362248974,2.5999650362248974,2024-08-23 04:47:20.884761
859,FCU_019,FCU,2025-05-09 23:54:29.481835,Fan motor failure,2,MEDIUM,4.27231648011169,4.27231648011169,2025-05-10 04:10:49.821163
860,FCU_016,FCU,2023-10-11 23:22:05.346021,Thermostat failure,1,LOW,0.937655211122751,0.937655211122751,2023-10-12 00:18:20.904781
860,FCU_027,FCU,2024-02-21 14:41:48.445855,Thermostat failure,1,LOW,1.4703830833295548,1.4703830833295548,2024-02-21 16:10:01.824955
860,FCU_013,FCU,2024-10-11 08:37:30.126045,Fan motor failure,2,MEDIUM,4.67479356826804,4.67479356826804,2024-10-11 13:17:59.382891
860,CT_001,CoolingTower,2024-11-13 04:28:48.637064,Drift eliminator damage,2,MEDIUM,2.9413809000363647,2.9413809000363647,2024-11-13 07:25:17.608304
860,FCU_010,FCU,2025-05-27 17:51:27.447994,Thermostat failure,1,LOW,1.3011952913354876,1.3011952913354876,2025-05-27 19:09:31.751043
861,FCU_015,FCU,2023-08-23 00:00:44.985959,Thermostat failure,1,LOW,1.5868277297844302,1.5868277297844302,2023-08-23 01:35:57.565786
861,FCU_013,FCU,2024-04-21 06:51:42.349480,Coil fouling,1,LOW,1.9033458070856983,1.9033458070856983,2024-04-21 08:45:54.394386
861,FCU_032,FCU,2024-05-29 17:46:42.183696,Fan motor failure,2,MEDIUM,5.0420371334228,5.0420371334228,2024-05-29 22:49:13.517376
861,FCU_023,FCU,2024-06-14 02:32:32.282053,Fan motor failure,2,MEDIUM,3.7776304758137678,3.7776304758137678,2024-06-14 06:19:11.751766
861,FCU_006,FCU,2024-11-15 20:43:18.982795,Fan motor failure,2,MEDIUM,3.598737530032532,3.598737530032532,2024-11-16 00:19:14.437903
861,FCU_040,FCU,2025-04-03 01:10:40.767078,Fan motor failure,2,MEDIUM,3.547713476634595,3.547713476634595,2025-04-03 04:43:32.535594
862,FCU_038,FCU,2025-01-06 10:23:56.779179,Coil fouling,1,LOW,1.9946296982626124,1.9946296982626124,2025-01-06 12:23:37.446093
862,CT_001,CoolingTower,2025-01-24 00:47:19.965850,Fill media degradation,2,MEDIUM,5.761166189194313,5.761166189194313,2025-01-24 06:33:00.164131
862,FCU_042,FCU,2025-01-24 03:23:56.781403,Valve actuator,2,MEDIUM,5.532427079073496,5.532427079073496,2025-01-24 08:55:53.518888
863,FCU_001,FCU,2024-08-26 00:37:39.757256,Filter blockage,1,LOW,1.0207760740694378,1.0207760740694378,2024-08-26 01:38:54.551123
863,FCU_004,FCU,2024-09-29 20:04:46.646760,Fan motor failure,2,MEDIUM,3.2684839291619343,3.2684839291619343,2024-09-29 23:20:53.188905
863,FCU_045,FCU,2025-05-15 10:43:28.423963,Coil fouling,1,LOW,1.307661383568322,1.307661383568322,2025-05-15 12:01:56.004944
864,FCU_031,FCU,2023-11-16 04:47:03.841052,Fan motor failure,2,MEDIUM,4.466933673335998,4.466933673335998,2023-11-16 09:15:04.802276
864,FCU_030,FCU,2024-11-05 13:29:00.808418,Valve actuator,2,MEDIUM,2.146112947173115,2.146112947173115,2024-11-05 15:37:46.815028
864,FCU_043,FCU,2025-01-07 22:52:46.628081,Filter blockage,1,LOW,1.8379560165177233,1.8379560165177233,2025-01-08 00:43:03.269740
865,HP_001,HeatPump,2023-10-16 23:53:50.905295,Heat exchanger fouling,2,MEDIUM,3.5798837439730447,3.5798837439730447,2023-10-17 03:28:38.486773
866,FCU_018,FCU,2023-12-20 10:05:23.159029,Thermostat failure,1,LOW,1.9605058700936175,1.9605058700936175,2023-12-20 12:03:00.980161
866,CHWP_003,CHW_Pump,2024-10-17 10:42:45.565949,Impeller damage,4,CRITICAL,9.32257195431835,9.32257195431835,2024-10-17 20:02:06.824985
